"2019-09-07 23:50:11" 2.28 2.33 2.25 2.48 0.10 0.54 0.67 0.75 0.72 0.51 0.55 0.07 0.66 0.61 0.69 0.76 0.73 0.59 0.60 0.47 0.56 0.55 0.73 0.70 0.64 0.68 0.56 0.52 0.51 0.58 0.72 0.68 0.68 0.67 0.59 0.58 0.49 0.63 0.74 0.68 0.66 0.74 0.62 0.48 0.41 0.51 0.67 0.64 0.71 0.71 0.57 0.56 0.07 0.45 0.47 0.61 0.66 0.49 0.50 0.07 
"2019-09-07 23:50:21" 2.24 2.29 2.20 2.43 0.11 0.56 0.68 0.76 0.73 0.52 0.56 0.07 0.66 0.61 0.68 0.76 0.73 0.59 0.60 0.47 0.57 0.57 0.74 0.71 0.65 0.69 0.57 0.53 0.50 0.58 0.72 0.68 0.68 0.67 0.59 0.58 0.49 0.63 0.74 0.69 0.67 0.74 0.62 0.48 0.41 0.51 0.66 0.63 0.70 0.71 0.56 0.55 0.07 0.46 0.48 0.62 0.67 0.50 0.51 0.07 
"2019-09-07 23:50:31" 2.20 2.23 2.13 2.37 0.10 0.56 0.69 0.76 0.72 0.52 0.56 0.07 0.65 0.60 0.68 0.76 0.73 0.59 0.60 0.46 0.58 0.58 0.74 0.72 0.66 0.70 0.58 0.54 0.51 0.59 0.72 0.68 0.68 0.67 0.59 0.57 0.48 0.62 0.74 0.68 0.67 0.74 0.63 0.49 0.42 0.51 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.45 0.47 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:50:41" 2.13 2.17 2.07 2.30 0.10 0.57 0.69 0.76 0.73 0.52 0.56 0.07 0.66 0.61 0.69 0.76 0.74 0.60 0.61 0.47 0.57 0.57 0.74 0.71 0.65 0.69 0.57 0.54 0.50 0.57 0.70 0.66 0.67 0.66 0.57 0.55 0.49 0.63 0.75 0.69 0.69 0.75 0.64 0.50 0.43 0.51 0.68 0.64 0.70 0.71 0.56 0.55 0.07 0.45 0.47 0.61 0.66 0.49 0.50 0.07 
"2019-09-07 23:50:52" 2.07 2.10 1.99 2.23 0.10 0.56 0.69 0.76 0.73 0.52 0.56 0.07 0.65 0.60 0.68 0.76 0.74 0.60 0.61 0.48 0.56 0.56 0.73 0.70 0.64 0.68 0.55 0.52 0.52 0.59 0.72 0.68 0.69 0.68 0.59 0.58 0.47 0.62 0.74 0.67 0.66 0.74 0.62 0.48 0.44 0.53 0.68 0.65 0.71 0.71 0.57 0.56 0.07 0.43 0.45 0.60 0.65 0.48 0.49 0.07 
"2019-09-07 23:51:02" 1.99 2.03 1.92 2.15 0.11 0.57 0.69 0.76 0.72 0.52 0.56 0.07 0.67 0.63 0.69 0.76 0.74 0.60 0.61 0.48 0.58 0.59 0.74 0.72 0.66 0.70 0.58 0.55 0.51 0.58 0.72 0.69 0.69 0.68 0.60 0.58 0.49 0.63 0.73 0.68 0.66 0.74 0.62 0.48 0.42 0.51 0.68 0.64 0.71 0.72 0.58 0.57 0.07 0.46 0.47 0.61 0.66 0.49 0.50 0.07 
"2019-09-07 23:51:12" 1.92 1.94 1.84 2.08 0.11 0.57 0.69 0.76 0.73 0.52 0.56 0.07 0.64 0.59 0.67 0.76 0.73 0.59 0.60 0.47 0.59 0.59 0.75 0.72 0.66 0.69 0.57 0.53 0.50 0.57 0.71 0.67 0.68 0.66 0.58 0.56 0.49 0.63 0.74 0.68 0.67 0.74 0.63 0.48 0.44 0.53 0.68 0.64 0.71 0.71 0.57 0.55 0.07 0.44 0.46 0.61 0.66 0.49 0.50 0.07 
"2019-09-07 23:51:22" 1.86 1.86 1.75 1.99 0.11 0.57 0.69 0.76 0.73 0.52 0.55 0.07 0.66 0.61 0.68 0.76 0.74 0.60 0.61 0.48 0.57 0.58 0.74 0.71 0.65 0.69 0.56 0.53 0.50 0.57 0.71 0.67 0.67 0.66 0.59 0.57 0.49 0.63 0.74 0.69 0.68 0.75 0.64 0.49 0.42 0.51 0.67 0.63 0.70 0.71 0.56 0.55 0.07 0.45 0.48 0.61 0.67 0.50 0.51 0.07 
"2019-09-07 23:51:32" 1.79 1.79 1.68 1.92 0.11 0.57 0.69 0.76 0.73 0.52 0.56 0.07 0.66 0.61 0.69 0.76 0.74 0.60 0.61 0.48 0.57 0.57 0.74 0.71 0.65 0.69 0.56 0.53 0.51 0.58 0.71 0.67 0.68 0.67 0.59 0.57 0.48 0.63 0.73 0.68 0.67 0.74 0.63 0.48 0.42 0.52 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.45 0.47 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:51:42" 1.70 1.71 1.60 1.85 0.10 0.57 0.69 0.76 0.73 0.52 0.56 0.07 0.65 0.60 0.68 0.76 0.73 0.59 0.60 0.47 0.58 0.59 0.74 0.72 0.66 0.69 0.57 0.54 0.52 0.59 0.72 0.68 0.69 0.67 0.59 0.57 0.48 0.62 0.74 0.68 0.67 0.74 0.63 0.48 0.42 0.51 0.67 0.63 0.70 0.71 0.56 0.54 0.07 0.45 0.47 0.61 0.67 0.50 0.51 0.07 
"2019-09-07 23:51:52" 1.61 1.64 1.53 1.77 0.11 0.56 0.69 0.76 0.73 0.52 0.56 0.07 0.65 0.60 0.68 0.76 0.74 0.60 0.61 0.48 0.57 0.58 0.73 0.71 0.64 0.68 0.56 0.52 0.50 0.57 0.71 0.68 0.68 0.67 0.60 0.58 0.49 0.63 0.74 0.68 0.67 0.74 0.63 0.48 0.42 0.51 0.67 0.63 0.70 0.70 0.55 0.54 0.07 0.45 0.47 0.62 0.67 0.51 0.51 0.07 
"2019-09-07 23:52:02" 1.54 1.56 1.45 1.69 0.10 0.56 0.68 0.76 0.72 0.51 0.55 0.07 0.66 0.61 0.69 0.76 0.74 0.60 0.61 0.48 0.57 0.57 0.73 0.71 0.64 0.68 0.56 0.53 0.51 0.59 0.72 0.68 0.68 0.67 0.59 0.57 0.49 0.63 0.74 0.68 0.67 0.74 0.63 0.49 0.42 0.51 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.45 0.47 0.61 0.66 0.50 0.50 0.07 
"2019-09-07 23:52:12" 1.45 1.47 1.36 1.61 0.11 0.57 0.70 0.76 0.73 0.53 0.57 0.07 0.66 0.61 0.68 0.76 0.74 0.60 0.60 0.47 0.57 0.56 0.74 0.71 0.65 0.69 0.57 0.54 0.52 0.59 0.71 0.68 0.69 0.67 0.58 0.56 0.47 0.62 0.74 0.68 0.67 0.74 0.62 0.49 0.42 0.51 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.44 0.46 0.59 0.65 0.47 0.48 0.07 
"2019-09-07 23:52:22" 1.38 1.47 1.34 1.52 0.11 0.56 0.69 0.76 0.73 0.52 0.55 0.07 0.65 0.60 0.68 0.76 0.74 0.60 0.61 0.47 0.56 0.56 0.73 0.70 0.63 0.68 0.55 0.51 0.52 0.59 0.72 0.68 0.69 0.68 0.60 0.58 0.48 0.63 0.73 0.68 0.67 0.74 0.63 0.48 0.43 0.53 0.68 0.65 0.71 0.72 0.58 0.56 0.07 0.45 0.47 0.61 0.66 0.50 0.50 0.07 
"2019-09-07 23:52:32" 1.28 1.30 1.19 1.43 0.10 0.56 0.68 0.76 0.72 0.51 0.55 0.07 0.66 0.61 0.69 0.76 0.74 0.61 0.61 0.48 0.58 0.59 0.75 0.72 0.66 0.70 0.57 0.53 0.50 0.57 0.70 0.67 0.68 0.67 0.58 0.57 0.49 0.63 0.74 0.69 0.68 0.75 0.63 0.49 0.43 0.52 0.67 0.63 0.70 0.71 0.56 0.55 0.07 0.44 0.47 0.61 0.67 0.50 0.50 0.07 
"2019-09-07 23:52:42" 1.23 1.23 1.11 1.36 0.10 0.56 0.69 0.76 0.73 0.52 0.56 0.07 0.66 0.61 0.68 0.76 0.74 0.59 0.60 0.47 0.56 0.56 0.73 0.70 0.63 0.68 0.55 0.52 0.51 0.58 0.72 0.68 0.69 0.68 0.59 0.58 0.49 0.63 0.73 0.68 0.66 0.74 0.62 0.47 0.42 0.52 0.68 0.65 0.72 0.72 0.58 0.57 0.07 0.45 0.47 0.60 0.66 0.48 0.49 0.07 
"2019-09-07 23:52:52" 1.14 1.15 1.03 1.27 0.11 0.57 0.69 0.76 0.73 0.52 0.56 0.07 0.65 0.60 0.68 0.76 0.74 0.59 0.60 0.47 0.58 0.59 0.74 0.72 0.66 0.69 0.57 0.53 0.50 0.57 0.71 0.67 0.68 0.67 0.59 0.58 0.49 0.63 0.74 0.68 0.67 0.74 0.62 0.48 0.42 0.52 0.68 0.64 0.71 0.72 0.58 0.57 0.07 0.45 0.47 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:53:02" 1.07 1.08 0.95 1.20 0.10 0.56 0.67 0.75 0.72 0.51 0.54 0.07 0.66 0.61 0.69 0.77 0.75 0.61 0.61 0.48 0.57 0.58 0.73 0.70 0.64 0.68 0.56 0.52 0.52 0.59 0.72 0.68 0.69 0.67 0.60 0.58 0.49 0.63 0.74 0.68 0.67 0.74 0.63 0.48 0.43 0.52 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.44 0.46 0.61 0.66 0.49 0.50 0.07 
"2019-09-07 23:53:12" 0.98 0.99 0.86 1.11 0.11 0.57 0.69 0.76 0.73 0.52 0.55 0.07 0.65 0.60 0.68 0.76 0.74 0.60 0.60 0.47 0.58 0.59 0.74 0.72 0.65 0.69 0.57 0.53 0.52 0.59 0.72 0.69 0.69 0.68 0.60 0.58 0.49 0.63 0.74 0.69 0.68 0.75 0.63 0.49 0.43 0.52 0.68 0.64 0.71 0.71 0.56 0.55 0.07 0.45 0.47 0.61 0.66 0.50 0.50 0.07 
"2019-09-07 23:53:23" 0.89 0.91 0.78 1.03 0.11 0.57 0.68 0.76 0.73 0.52 0.55 0.07 0.66 0.60 0.68 0.76 0.74 0.60 0.61 0.48 0.58 0.59 0.74 0.72 0.66 0.70 0.57 0.54 0.52 0.58 0.71 0.67 0.69 0.67 0.58 0.57 0.49 0.63 0.74 0.69 0.68 0.75 0.64 0.49 0.43 0.52 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.44 0.46 0.61 0.66 0.49 0.50 0.07 
"2019-09-07 23:53:33" 0.82 0.85 0.70 0.95 0.09 0.53 0.65 0.74 0.70 0.48 0.53 0.07 0.61 0.56 0.65 0.74 0.71 0.56 0.57 0.44 0.52 0.52 0.70 0.67 0.61 0.66 0.53 0.49 0.45 0.52 0.68 0.64 0.64 0.63 0.55 0.52 0.43 0.57 0.70 0.64 0.62 0.71 0.57 0.45 0.39 0.46 0.64 0.60 0.68 0.68 0.53 0.55 0.07 0.44 0.46 0.59 0.65 0.47 0.47 0.06 
"2019-09-07 23:53:43" 0.73 0.75 0.61 0.86 0.10 0.55 0.67 0.76 0.72 0.51 0.54 0.07 0.66 0.62 0.69 0.76 0.74 0.61 0.61 0.48 0.56 0.56 0.72 0.70 0.63 0.68 0.55 0.51 0.51 0.59 0.72 0.68 0.69 0.67 0.59 0.57 0.48 0.62 0.74 0.68 0.67 0.74 0.63 0.49 0.42 0.51 0.68 0.64 0.71 0.71 0.56 0.55 0.07 0.44 0.46 0.60 0.65 0.48 0.49 0.07 
"2019-09-07 23:53:53" 0.64 0.66 0.53 0.78 0.10 0.55 0.68 0.75 0.72 0.50 0.54 0.07 0.63 0.58 0.66 0.75 0.72 0.58 0.58 0.46 0.57 0.57 0.73 0.71 0.64 0.68 0.56 0.52 0.49 0.56 0.70 0.66 0.66 0.64 0.57 0.54 0.46 0.61 0.73 0.67 0.66 0.73 0.61 0.47 0.42 0.50 0.67 0.63 0.70 0.70 0.55 0.54 0.07 0.43 0.45 0.59 0.65 0.47 0.47 0.07 
"2019-09-07 23:54:03" 0.57 0.59 0.45 0.70 0.10 0.56 0.68 0.76 0.72 0.51 0.56 0.07 0.66 0.61 0.69 0.76 0.74 0.60 0.61 0.48 0.56 0.56 0.72 0.70 0.63 0.67 0.55 0.51 0.49 0.56 0.70 0.66 0.67 0.66 0.58 0.57 0.49 0.63 0.73 0.68 0.66 0.74 0.62 0.48 0.40 0.50 0.67 0.63 0.71 0.71 0.56 0.56 0.07 0.46 0.48 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:54:13" 0.51 0.50 0.37 0.62 0.09 0.52 0.65 0.74 0.70 0.47 0.51 0.06 0.63 0.58 0.66 0.74 0.71 0.57 0.57 0.44 0.52 0.52 0.70 0.67 0.60 0.66 0.52 0.48 0.48 0.55 0.69 0.65 0.65 0.63 0.55 0.52 0.43 0.57 0.70 0.63 0.61 0.71 0.57 0.44 0.41 0.48 0.65 0.61 0.69 0.69 0.53 0.54 0.07 0.45 0.46 0.60 0.65 0.48 0.48 0.06 
"2019-09-07 23:54:23" 0.43 0.41 0.28 0.54 0.10 0.56 0.68 0.76 0.73 0.52 0.56 0.07 0.65 0.60 0.68 0.76 0.74 0.59 0.60 0.47 0.57 0.57 0.74 0.71 0.65 0.69 0.57 0.53 0.50 0.57 0.71 0.68 0.68 0.67 0.59 0.57 0.48 0.62 0.73 0.67 0.66 0.74 0.61 0.48 0.42 0.51 0.67 0.64 0.71 0.71 0.56 0.55 0.07 0.45 0.46 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:54:33" 0.34 0.34 0.21 0.47 0.10 0.57 0.69 0.76 0.73 0.52 0.56 0.07 0.65 0.59 0.67 0.76 0.73 0.59 0.59 0.46 0.58 0.58 0.74 0.72 0.65 0.69 0.57 0.53 0.50 0.57 0.70 0.67 0.68 0.67 0.58 0.56 0.47 0.61 0.73 0.67 0.66 0.74 0.61 0.47 0.43 0.52 0.67 0.63 0.71 0.71 0.56 0.55 0.07 0.45 0.48 0.62 0.67 0.50 0.51 0.07 
"2019-09-07 23:54:43" 0.24 0.27 0.13 0.40 0.10 0.56 0.68 0.76 0.72 0.51 0.54 0.07 0.66 0.62 0.69 0.77 0.75 0.61 0.61 0.48 0.58 0.58 0.74 0.72 0.65 0.69 0.57 0.53 0.52 0.59 0.72 0.68 0.69 0.67 0.59 0.57 0.48 0.63 0.74 0.68 0.68 0.74 0.63 0.49 0.43 0.52 0.68 0.64 0.71 0.71 0.57 0.55 0.07 0.46 0.48 0.61 0.67 0.50 0.51 0.07 
"2019-09-07 23:54:53" 0.18 0.21 0.06 0.32 0.10 0.56 0.67 0.75 0.72 0.51 0.55 0.07 0.66 0.62 0.69 0.77 0.74 0.61 0.61 0.48 0.57 0.57 0.73 0.71 0.64 0.68 0.56 0.52 0.51 0.58 0.72 0.69 0.69 0.68 0.59 0.58 0.49 0.63 0.74 0.69 0.67 0.74 0.62 0.48 0.41 0.51 0.68 0.64 0.71 0.72 0.57 0.57 0.07 0.46 0.48 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:55:03" 0.10 0.12 -0.02 0.24 0.10 0.56 0.69 0.76 0.73 0.52 0.56 0.07 0.66 0.61 0.69 0.76 0.74 0.60 0.61 0.47 0.58 0.58 0.74 0.71 0.65 0.69 0.57 0.53 0.49 0.56 0.71 0.67 0.67 0.66 0.58 0.56 0.49 0.63 0.74 0.69 0.67 0.74 0.62 0.49 0.42 0.52 0.68 0.64 0.71 0.72 0.57 0.56 0.07 0.45 0.47 0.60 0.66 0.48 0.48 0.07 
"2019-09-07 23:55:13" 0.01 0.03 -0.11 0.15 0.10 0.56 0.68 0.76 0.72 0.51 0.54 0.07 0.66 0.61 0.69 0.77 0.75 0.61 0.62 0.49 0.57 0.57 0.73 0.70 0.64 0.68 0.55 0.52 0.52 0.59 0.72 0.69 0.69 0.68 0.60 0.58 0.49 0.63 0.74 0.68 0.67 0.74 0.62 0.48 0.43 0.53 0.68 0.65 0.71 0.72 0.57 0.56 0.07 0.45 0.47 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:55:24" -0.03 -0.06 -0.20 0.07 0.11 0.56 0.68 0.76 0.72 0.51 0.55 0.07 0.65 0.60 0.68 0.76 0.74 0.60 0.60 0.47 0.58 0.58 0.74 0.71 0.64 0.69 0.56 0.52 0.52 0.60 0.72 0.69 0.69 0.68 0.60 0.58 0.48 0.62 0.73 0.68 0.66 0.74 0.62 0.48 0.43 0.52 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.45 0.47 0.61 0.66 0.49 0.49 0.07 
"2019-09-07 23:55:34" -0.14 -0.12 -0.27 -0.00 0.11 0.56 0.69 0.76 0.73 0.52 0.55 0.07 0.65 0.60 0.68 0.76 0.74 0.60 0.60 0.47 0.57 0.57 0.74 0.71 0.65 0.69 0.56 0.53 0.52 0.59 0.71 0.68 0.69 0.67 0.59 0.57 0.48 0.62 0.74 0.67 0.67 0.74 0.62 0.48 0.44 0.53 0.68 0.64 0.71 0.71 0.57 0.56 0.07 0.43 0.45 0.60 0.65 0.48 0.49 0.07 
"2019-09-07 23:55:44" -0.22 -0.20 -0.35 -0.08 0.10 0.55 0.68 0.76 0.73 0.51 0.55 0.07 0.66 0.61 0.68 0.76 0.74 0.60 0.60 0.47 0.58 0.58 0.74 0.71 0.65 0.69 0.57 0.52 0.50 0.57 0.70 0.67 0.68 0.67 0.58 0.56 0.49 0.63 0.74 0.68 0.67 0.74 0.62 0.49 0.42 0.51 0.67 0.63 0.71 0.71 0.56 0.55 0.07 0.45 0.47 0.61 0.67 0.49 0.50 0.07 
"2019-09-07 23:55:54" -0.30 -0.28 -0.43 -0.17 0.11 0.56 0.69 0.76 0.73 0.53 0.57 0.07 0.66 0.61 0.68 0.76 0.73 0.59 0.60 0.46 0.57 0.57 0.74 0.72 0.65 0.69 0.57 0.53 0.51 0.59 0.72 0.68 0.69 0.68 0.59 0.57 0.48 0.62 0.74 0.68 0.66 0.74 0.62 0.48 0.43 0.52 0.68 0.65 0.72 0.72 0.58 0.57 0.07 0.45 0.47 0.61 0.66 0.48 0.49 0.07 
"2019-09-07 23:56:04" -0.36 -0.37 -0.51 -0.25 0.11 0.57 0.69 0.76 0.73 0.52 0.56 0.07 0.66 0.61 0.68 0.76 0.74 0.61 0.61 0.48 0.58 0.58 0.74 0.71 0.65 0.69 0.56 0.52 0.51 0.58 0.71 0.67 0.68 0.67 0.58 0.56 0.49 0.63 0.74 0.69 0.68 0.75 0.63 0.49 0.43 0.52 0.68 0.64 0.71 0.71 0.56 0.55 0.07 0.44 0.46 0.61 0.67 0.50 0.50 0.07 
"2019-09-07 23:56:14" -0.46 -0.46 -0.61 -0.34 0.11 0.55 0.68 0.76 0.72 0.51 0.54 0.07 0.67 0.62 0.69 0.76 0.75 0.61 0.61 0.48 0.57 0.57 0.74 0.71 0.64 0.69 0.56 0.53 0.53 0.60 0.73 0.69 0.69 0.68 0.60 0.58 0.48 0.62 0.73 0.68 0.66 0.74 0.62 0.48 0.43 0.52 0.69 0.65 0.71 0.72 0.58 0.57 0.07 0.45 0.47 0.60 0.66 0.49 0.49 0.07 
"2019-09-07 23:56:24" -0.55 -0.54 -0.69 -0.42 0.11 0.57 0.69 0.76 0.73 0.53 0.57 0.07 0.66 0.61 0.69 0.77 0.74 0.60 0.61 0.47 0.57 0.57 0.74 0.71 0.65 0.69 0.57 0.53 0.50 0.57 0.71 0.68 0.68 0.67 0.59 0.57 0.50 0.64 0.74 0.69 0.67 0.74 0.62 0.49 0.41 0.50 0.67 0.64 0.71 0.71 0.57 0.56 0.07 0.47 0.49 0.62 0.67 0.50 0.50 0.07 
"2019-09-07 23:56:34" -0.65 -0.61 -0.77 -0.50 0.11 0.56 0.68 0.76 0.72 0.51 0.54 0.07 0.66 0.61 0.69 0.77 0.75 0.61 0.61 0.49 0.58 0.58 0.73 0.71 0.64 0.68 0.56 0.52 0.50 0.58 0.72 0.68 0.68 0.67 0.59 0.58 0.50 0.63 0.74 0.69 0.68 0.74 0.63 0.49 0.42 0.51 0.68 0.63 0.70 0.71 0.56 0.55 0.07 0.45 0.48 0.62 0.67 0.51 0.51 0.07 
"2019-09-07 23:56:44" -0.70 -0.69 -0.84 -0.58 0.11 0.56 0.68 0.76 0.73 0.51 0.55 0.07 0.67 0.61 0.69 0.76 0.75 0.61 0.61 0.48 0.57 0.57 0.74 0.71 0.64 0.69 0.55 0.52 0.51 0.59 0.72 0.69 0.69 0.68 0.60 0.59 0.49 0.63 0.74 0.68 0.67 0.74 0.62 0.47 0.43 0.52 0.68 0.64 0.71 0.72 0.57 0.56 0.07 0.45 0.47 0.61 0.66 0.50 0.50 0.07 
"2019-09-07 23:56:54" -0.79 -0.77 -0.92 -0.66 0.11 0.56 0.68 0.76 0.73 0.52 0.55 0.07 0.66 0.60 0.68 0.76 0.74 0.60 0.60 0.47 0.58 0.58 0.74 0.72 0.65 0.69 0.57 0.53 0.49 0.56 0.71 0.67 0.68 0.66 0.59 0.57 0.50 0.64 0.75 0.69 0.68 0.75 0.63 0.49 0.42 0.51 0.67 0.63 0.70 0.71 0.56 0.54 0.07 0.47 0.49 0.62 0.68 0.51 0.51 0.07 
"2019-09-07 23:57:04" -0.90 -0.84 -0.99 -0.74 0.11 0.55 0.68 0.76 0.73 0.52 0.55 0.07 0.66 0.62 0.69 0.76 0.75 0.61 0.61 0.48 0.57 0.57 0.74 0.71 0.64 0.69 0.56 0.52 0.52 0.60 0.73 0.69 0.69 0.68 0.60 0.58 0.48 0.63 0.74 0.68 0.66 0.74 0.62 0.48 0.42 0.51 0.68 0.64 0.71 0.72 0.57 0.56 0.07 0.47 0.49 0.62 0.67 0.51 0.51 0.07 
"2019-09-07 23:57:14" -0.97 -0.94 -1.09 -0.82 0.11 0.56 0.69 0.76 0.73 0.53 0.56 0.07 0.65 0.60 0.68 0.76 0.74 0.60 0.60 0.47 0.56 0.56 0.74 0.71 0.64 0.69 0.56 0.53 0.53 0.61 0.73 0.69 0.70 0.68 0.60 0.58 0.48 0.62 0.74 0.68 0.67 0.74 0.62 0.49 0.43 0.52 0.69 0.65 0.71 0.72 0.58 0.56 0.07 0.44 0.46 0.60 0.65 0.48 0.49 0.07 
"2019-09-07 23:57:24" -1.01 -1.01 -1.16 -0.90 0.11 0.57 0.69 0.76 0.73 0.53 0.56 0.07 0.66 0.60 0.68 0.76 0.74 0.61 0.60 0.48 0.58 0.58 0.74 0.71 0.65 0.69 0.56 0.52 0.51 0.58 0.71 0.67 0.68 0.67 0.58 0.56 0.48 0.63 0.74 0.68 0.68 0.75 0.63 0.49 0.44 0.53 0.68 0.64 0.71 0.71 0.56 0.55 0.07 0.45 0.47 0.61 0.67 0.50 0.51 0.07 
